255,0,"; {0,2}(?:(?:HTC|htc)(?:_blocked|)[ _/])+([^ _/]+)(?:[ _/]([^ _/]+)(?:[ _/]([^ _/;\)]+)|)|)(?: {0,2}Build|[;\)]| - )","['brand','device','model']","['HTC','HTC $1 $2 $3','$1 $2 $3']"
256,0,"; {0,2}(?:(?:HTC|htc)(?:_blocked|)[ _/])+([^ _/]+)(?:[ _/]([^ _/]+)(?:[ _/]([^ _/]+)(?:[ _/]([^ /;]+)|)|)|)(?: {0,2}Build|[;\)]| - )","['brand','device','model']","['HTC','HTC $1 $2 $3 $4','$1 $2 $3 $4']"
544,0,"; {0,2}(?:(?:ZOPO|Zopo)[ _]([^;/]{1,100}?)|(ZP ?(?:\d{2}[^;/]{1,100}|C2))|(C[2379]))(?: Build|\) AppleWebKit)","['brand','device','model']","['Zopo','$1$2$3','$1$2$3']"
318,0,"; {0,2}(?:(Aspire A1)|(?:LEMON|Lemon)[ _]([^;/]{1,100}))_?(?: Build|\) AppleWebKit)","['brand','device','model']","['Lemon','Lemon $1$2','$1$2']"
95,0,"; {0,2}(?:3Q_)([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['3Q','3Q $1','$1']"
229,0,"; {0,2}(?:AMAZE[ _](S\d+)|(S\d+)[ _]AMAZE)(?: Build|\) AppleWebKit)","['brand','device','model']","['hitech','AMAZE $1$2','AMAZE $1$2']"
118,0,"; {0,2}(?:AMOI|Amoi)[ _]([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Amoi','Amoi $1','$1']"
124,0,"; {0,2}(?:ARCHOS|Archos) ?(GAMEPAD.{0,200}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Archos','Archos $1','$1']"
132,0,"; {0,2}(?:ARNOVA|Arnova) ?([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Arnova','Arnova $1','$1']"
133,0,"; {0,2}(?:ASSISTANT |)(AP)-?([1789]\d{2}[A-Z]{0,2}|80104)(?: Build|\) AppleWebKit)","['brand','device','model']","['Assistant','Assistant $1-$2','$1-$2']"
140,0,"; {0,2}(?:Axioo[ _\-]([^;/]{1,100}?)|(picopad)[ _\-]([^;/]{1,100}?))(?: Build|\) AppleWebKit)","['brand','device','model','regex_flag']","['Axioo','Axioo $1$2 $3','$1$2 $3','i']"
150,0,"; {0,2}(?:BMOBILE )?(Blu|BLU|DASH [^;/]{1,100}|VIVO 4\.3|TANK 4\.5)(?: Build|\) AppleWebKit)","['brand','device','model']","['Blu','$1','$1']"
550,0,"; {0,2}(?:Blade|BLADE|ZTE-BLADE)([^;/]*)(?: Build|\) AppleWebKit)","['brand','device','model']","['ZTE','ZTE Blade$1','Blade$1']"
171,0,"; {0,2}(?:CFW-|Kyros )?(MID[0-9]{4}(?:[ABC]|SR|TV)?)(\(3G\)-4G| GB 8K| 3G| 8K| GB)? {0,2}(?:Build|[;\)])","['brand','device','model']","['CobyKyros','CobyKyros $1$2','$1$2']"
494,0,"; {0,2}(?:CJ[ -])?(ThL|THL)[ -]([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Thl','$1 $2','$2']"
160,0,"; {0,2}(?:Cat)(Nova.{0,200}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Cat','Cat $1','$1']"
159,0,"; {0,2}(?:Cat|CAT) ([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Cat','Cat $1','$1']"
179,0,"; {0,2}(?:Dell|DELL) (Streak)(?: Build|\) AppleWebKit)","['brand','device','model']","['Dell','Dell $1','Streak']"
183,0,"; {0,2}(?:Dell|DELL)[ _](Aero|Venue|Thunder|Mini.{0,200}?|Streak[ _]Pro)(?: Build|\) AppleWebKit)","['brand','device','model']","['Dell','Dell $1','$1']"
252,0,"; {0,2}(?:HTC[ _/])+([^ _/]+)(?:[ _/]([^ _/]+)(?:[ _/]([^ _/]+)(?:[ _/]([^ _/]+)|)|)|)(?:[/\\]1\.0 | V|/| +)\d+\.\d[\d\.]*(?: {0,2}Build|\))","['brand','device','model']","['HTC','HTC $1 $2 $3 $4','$1 $2 $3 $4']"
251,0,"; {0,2}(?:HTC[ _/])+([^ _/]+)(?:[ _/]([^ _/]+)(?:[ _/]([^ _/]+)|)|)(?:[/\\]1\.0 | V|/| +)\d+\.\d[\d\.]*(?: {0,2}Build|\))","['brand','device','model']","['HTC','HTC $1 $2 $3','$1 $2 $3']"
250,0,"; {0,2}(?:HTC[ _/])+([^ _/]+)(?:[ _/]([^ _/]+)|)(?:[/\\]1\.0 | V|/| +)\d+\.\d[\d\.]*(?: {0,2}Build|\))","['brand','device','model']","['HTC','HTC $1 $2','$1 $2']"
249,0,"; {0,2}(?:HTC[ _/])+([^ _/]+)(?:[/\\]1\.0 | V|/| +)\d+\.\d[\d\.]*(?: {0,2}Build|\))","['brand','device','model']","['HTC','HTC $1','$1']"
275,0,"; {0,2}(?:INTEX|Intex)(?:[_ ]([^\ _;/]+))(?:[_ ]([^\ _;/]+)|) {0,2}(?:Build|;)","['brand','device','model']","['Intex','$1 $2','$1 $2']"
327,0,"; {0,2}(?:Ideapad |)K1 Build/","['brand','device','model']","['Lenovo','Lenovo Ideapad K1','Ideapad K1']"
243,0,"; {0,2}(?:Ideos |IDEOS )(S7) Build","['brand','device','model']","['Huawei','Huawei Ideos$1','Ideos$1']"
244,0,"; {0,2}(?:Ideos |IDEOS )([^;/]{1,50}\s{0,5}|\s{0,5})Build","['brand','device','model']","['Huawei','Huawei Ideos$1','Ideos$1']"
274,0,"; {0,2}(?:Intex[ _]|)(AQUA|Aqua)([ _\.\-])([^;/]{1,100}?) {0,2}(?:Build|;)","['brand','device','model']","['Intex','$1$2$3','$1 $3']"
316,0,"; {0,2}(?:LAVA[ _]|)IRIS[ _\-]?([^/;\)]+) {0,2}(?:;|\)|Build)","['brand','device','model','regex_flag']","['Lava','Iris $1','Iris $1','i']"
325,0,"; {0,2}(?:LNV-|)(?:=?[Ll]enovo[ _\-]?|LENOVO[ _])(.{1,200}?)(?:Build|[;/\)])","['brand','device','model']","['Lenovo','Lenovo $1','$1']"
344,0,"; {0,2}(?:MD_|)LIFETAB[ _]([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model','regex_flag']","['Medion','Medion Lifetab $1','Lifetab $1','i']"
369,0,"; {0,2}(?:MSI[ _]|)(Primo\d+|Enjoy[ _\-][^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model','regex_flag']","['Msi','$1','$1','i']"
338,0,"; {0,2}(?:Malata|MALATA) ([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Malata','$1','$1']"
352,0,"; {0,2}(?:Micromax[ _](A111|A240)|(A111|A240)) Build","['brand','device','model','regex_flag']","['Micromax','Micromax $1$2','$1$2','i']"
393,0,"; {0,2}(?:Odys\-|ODYS\-|ODYS )([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Odys','Odys $1','$1']"
416,0,"; {0,2}(?:Philips|PHILIPS)[ _]([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Philips','Philips $1','$1']"
420,0,"; {0,2}(?:Polaroid )(Tablet)(?: Build|\) AppleWebKit)","['brand','device','model']","['Polaroid','$1','$1']"
419,0,"; {0,2}(?:Polaroid[ _]|)((?:MIDC\d{3,}|PMID\d{2,}|PTAB\d{3,})[^;/]{0,30}?)(\/[^;/]{0,30}|)(?: Build|\) AppleWebKit)","['brand','device','model']","['Polaroid','$1','$1']"
423,0,"; {0,2}(?:Positivo |)((?:YPY|Ypy)[^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Positivo','$1','$1']"
427,0,"; {0,2}(?:Prestigio |)((?:PAP|PMP)\d[^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Prestigio','Prestigio $1','$1']"
458,0,"; {0,2}(?:SKYTEX|SX)-([^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Skytex','$1','$1']"
551,0,"; {0,2}(?:Skate|SKATE|ZTE-SKATE)([^;/]*)(?: Build|\) AppleWebKit)","['brand','device','model']","['ZTE','ZTE Skate$1','Skate$1']"
411,0,"; {0,2}(?:Touchlet )?(X10\.[^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model']","['Pearl','Pearl $1','$1']"
529,0,"; {0,2}(?:WIKO[ \-]|)(CINK\+?|BARRY|BLOOM|DARKFULL|DARKMOON|DARKNIGHT|DARKSIDE|FIZZ|HIGHWAY|IGGY|OZZY|RAINBOW|STAIRWAY|SUBLIM|WAX|CINK [^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model','regex_flag']","['Wiko','Wiko $1','$1','i']"
528,0,"; {0,2}(?:Walton[ _\-]|)(Primo[ _\-][^;/]{1,100}?)(?: Build|\) AppleWebKit)","['brand','device','model','regex_flag']","['Walton','Walton $1','$1','i']"
